Input,Case4_HGNoise,Case4_HPF(1),Case4_LPF(2),Case4_Kal(3),Case4_HPF_Kal(13),Case4_LPF_Kal(23),Case4_EKF(4),Control
-0.031228982,-0.1167569,-0.971677286,0.3563182,0.15489764,-0.006018887,0.299333212,0.555524947,23234
-0.037144034,-0.124953028,-0.910872227,0.353956807,0.15489764,-0.006018887,0.299333212,0.555524947,23234
-0.294035713,-0.065963954,-0.451921231,0.352242619,0.15489764,-0.006018887,0.299333212,0.555524947,23234
-0.290769525,0.094502124,0.603354658,0.35190002,0.15489764,-0.006018887,0.299333212,0.555524947,23234
-0.287419489,0.125805461,0.729579073,0.353888013,0.15489764,-0.006018887,0.299333212,0.555524947,23234
-0.28398657,-0.029957638,-0.338250914,0.355618949,0.15489764,-0.006018887,0.299333212,0.555524947,23234
-0.280471759,-0.131641201,-0.928732274,0.354249627,0.15489764,-0.006018887,0.299333212,0.555524947,23234
-0.27687607,-0.223209587,-1.404887884,0.351441903,0.15489764,-0.006018887,0.299333212,0.555524947,23234
-0.273200539,-0.186428964,-1.031444425,0.347858137,0.15489764,-0.006018887,0.299333212,0.555524947,23234
-0.269446226,-0.13039054,-0.5929562,0.345449516,0.15489764,-0.006018887,0.299333212,0.555524947,23234
-0.265614214,-0.075752505,-0.20112699,0.343815281,0.15489764,-0.006018887,0.299333212,0.555524947,23234
-0.261705607,-0.051125673,-0.014231231,0.342364294,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.257721533,-0.149682103,-0.619879151,0.340702438,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.253663142,-0.222971158,-1.002877373,0.337438146,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.249531602,-0.211731082,-0.82673525,0.333630465,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.245328106,-0.144512021,-0.332889315,0.33070109,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.241053865,-0.071290657,0.147876718,0.328956716,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.236710112,0.021110371,0.729352745,0.327814572,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.2322981,-0.066863214,0.111891369,0.327498381,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.227819102,-0.191710525,-0.675670402,0.325536712,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.223274407,-0.207297457,-0.697566039,0.322029147,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.218665328,-0.147370695,-0.258242011,0.319026497,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.213993194,-0.061785251,0.292295952,0.317303466,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.20925935,-0.051476108,0.318149212,0.316547166,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.204465164,-0.122240347,-0.152988716,0.31518039,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.199612016,-0.325882507,-1.422988068,0.312249749,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.194701307,-0.367430734,-1.528980244,0.306265729,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.189734453,-0.173394114,-0.128562026,0.300366684,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.184712886,-0.082632285,0.442121109,0.298209453,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.179638054,-0.091502719,0.320560598,0.297300219,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.17451142,-0.139784231,-0.013504815,0.295469448,0.051885983,-0.010125059,0.320848753,0.47356882,23234
-0.169334463,-0.269462008,-0.819554913,0.292274886,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.164108675,-0.334018708,-1.128967616,0.287069369,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.158835564,-0.344346345,-1.084975984,0.28151612,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.15351665,-0.255987869,-0.430498432,0.276411809,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.148153468,-0.123159204,0.448587883,0.272731471,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.142747562,-0.145454027,0.26076469,0.270597911,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.137300493,-0.175650461,0.06784388,0.267403527,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.131813832,-0.25840722,-0.444587387,0.263657405,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.126289159,-0.312993858,-0.747837409,0.259152932,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.120728069,-0.234403092,-0.186204607,0.254459703,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.115132165,-0.13809369,0.427284589,0.251247523,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.109503061,-0.132942861,0.410245231,0.249095205,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.10384238,-0.244896932,-0.333717045,0.246264216,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.098151754,-0.339569315,-0.879980952,0.241282221,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.092432824,-0.327775333,-0.700108982,0.235186504,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.08668724,-0.26551123,-0.242478848,0.230075091,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.080916658,-0.256050166,-0.187811584,0.226378821,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.075122743,-0.224152647,0.022321717,0.222450464,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.069307165,-0.204637994,0.16201862,0.218274819,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.063471601,-0.303962966,-0.464636406,0.213971858,-0.108788013,-0.414839987,0.306561819,0.310030776,23234
-0.057617733,-0.369128332,-0.817997737,0.208283861,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
-0.051747251,-0.328418866,-0.480005121,0.202269159,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
-0.045861847,-0.258725171,-0.009955983,0.197486482,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
-0.039963217,-0.202879182,0.330077497,0.193695812,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
-0.034053064,-0.225539442,0.15630081,0.190104634,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
-0.028133091,-0.321851045,-0.452760414,0.185512756,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
-0.022205005,-0.349942646,-0.561019051,0.179370749,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
-0.016270516,-0.334265572,-0.402461193,0.173455872,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
-0.010331335,-0.297144275,-0.147979169,0.16848784,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
-0.004389174,-0.222021717,0.325632456,0.164182884,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
0.001554251,-0.202620203,0.415551817,0.160504588,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
0.007497229,-0.288457673,-0.156850103,0.156424568,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
0.013438045,-0.445028713,-1.123930757,0.150749287,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
0.019374985,-0.455832096,-1.070922799,0.14300228,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
0.025306339,-0.303799795,0.001749769,0.135838201,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
0.031230395,-0.215571772,0.542058092,0.131497029,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
0.037145445,-0.175679268,0.733740716,0.12815666,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
0.043049784,-0.244379158,0.233183761,0.124707292,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
0.048941708,-0.41617956,-0.870768771,0.119741718,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
0.05481952,-0.452764357,-1.002257082,0.112273181,-0.238958173,-0.616418862,0.25742284,0.12517646,23234
0.060681523,-0.411552242,-0.647411964,0.104974543,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.066526028,-0.317395542,-0.003301341,0.098824939,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.072351349,-0.270200556,0.282969557,0.093968103,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.078155806,-0.316425738,-0.03459628,0.089134613,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.083937726,-0.361018126,-0.288124744,0.082982518,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.089695441,-0.420592197,-0.620782941,0.076270789,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.095427291,-0.435073571,-0.657082472,0.069300387,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.101131622,-0.34259742,-0.020810515,0.06270044,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.106806791,-0.254008103,0.529052939,0.057580466,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.112451161,-0.274171514,0.346184538,0.053253837,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.118063103,-0.405767357,-0.513558157,0.047909693,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.123640999,-0.483666612,-0.937052887,0.040314997,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.129183242,-0.401116918,-0.303421404,0.032052344,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.134688233,-0.317755707,0.242350639,0.025912745,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.140154384,-0.290109198,0.366199993,0.021321341,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.145580119,-0.282658594,0.369487883,0.016620486,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.150963874,-0.30737005,0.194160549,0.011283409,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.156304096,-0.397429149,-0.377228144,0.005282629,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.161599245,-0.421913457,-0.485389491,-0.001742802,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.166847794,-0.354333823,-0.016943669,-0.008398011,-0.325255207,-0.631915413,0.181198691,-0.055339977,23234
0.17204823,-0.289502236,0.37233343,-0.013560513,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.177199053,-0.255043286,0.541331842,-0.018031513,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.182298778,-0.296796854,0.230401761,-0.022706909,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.187345934,-0.391839914,-0.376779254,-0.028533089,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.192339066,-0.457160945,-0.741919622,-0.035658901,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.197276733,-0.410730432,-0.376527964,-0.043111375,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.202157513,-0.315638257,0.246067848,-0.049245211,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.206979997,-0.25688617,0.577924053,-0.053971352,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.211742795,-0.241046555,0.627652456,-0.058453218,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.216444533,-0.333458798,-0.005182879,-0.063276528,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.221083856,-0.435069976,-0.637108113,-0.069570126,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.225659426,-0.413429631,-0.434195329,-0.076872285,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.230169924,-0.358146771,-0.06052257,-0.083133887,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.234614048,-0.279710309,0.424505716,-0.088439463,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.238990517,-0.200510985,0.891066639,-0.093070288,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.243298069,-0.282845779,0.29201995,-0.097087224,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.247535463,-0.447780168,-0.776450596,-0.102626485,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.251701475,-0.452555092,-0.721645509,-0.110369248,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.255794906,-0.327114305,0.141370363,-0.117430699,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.259814573,-0.235129395,0.690511266,-0.122131716,-0.307378721,-0.129790992,0.083819089,-0.166317153,23234
0.263759319,-0.252703311,0.493770225,-0.125779302,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.267628005,-0.31827625,0.036851713,-0.130505203,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.271419517,-0.392595594,-0.416876369,-0.136682021,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.27513276,-0.423266509,-0.558044996,-0.143703034,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.278766664,-0.340451531,0.019388677,-0.150453852,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.282320181,-0.242093647,0.62155722,-0.155364351,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.285792287,-0.173048735,0.985035247,-0.158924032,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.289181979,-0.216471413,0.613491673,-0.162093719,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.292488281,-0.3531106,-0.303659066,-0.166524493,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.29571024,-0.407056659,-0.60009302,-0.173056543,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.298846925,-0.348429101,-0.166665519,-0.179747983,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.301897433,-0.251343241,0.448076708,-0.18484282,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.304860884,-0.198280572,0.719025357,-0.188393794,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.307736424,-0.215891537,0.532585189,-0.191757894,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.310523222,-0.294937655,-0.006615568,-0.196089326,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.313220476,-0.367647058,-0.449582792,-0.201769759,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.315827408,-0.394571998,-0.576890877,-0.208022798,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.318343266,-0.306265665,0.026943003,-0.214007881,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.320767324,-0.185155436,0.77720341,-0.218375168,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.323098883,-0.175313955,0.753468605,-0.221282537,-0.280041016,0.181989617,-0.020980106,-0.250447204,23234
0.325337272,-0.197451618,0.554910918,-0.224782357,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.327481845,-0.282883243,-0.024558408,-0.22888934,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.329531982,-0.371632915,-0.586890593,-0.233932275,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.331487094,-0.298880417,-0.076419288,-0.239692581,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.333346616,-0.215830939,0.435670933,-0.243885588,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.335110012,-0.179050165,0.612477615,-0.247091486,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.336776773,-0.142120796,0.803481353,-0.250463142,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.338346419,-0.233188019,0.162672288,-0.253645037,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.339818498,-0.286394317,-0.180430435,-0.258046878,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.341192584,-0.234699833,0.160285884,-0.262568736,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.342468282,-0.146305357,0.683609995,-0.265693682,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.343645223,-0.085214263,0.985380955,-0.26753786,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.344723069,-0.186337037,0.235062552,-0.269102774,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.345701508,-0.27547516,-0.337717468,-0.272976499,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.346580259,-0.241927479,-0.061471222,-0.278251704,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.347359067,-0.215089615,0.114946768,-0.282246428,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.348037709,-0.187745781,0.250361241,-0.285120471,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.348615988,-0.106882856,0.718675977,-0.287524803,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.349093738,-0.129619596,0.494166426,-0.289221516,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.349470821,-0.20939167,-0.048769494,-0.292021257,-0.238746317,0.368450267,-0.122881232,-0.303731517,23234
0.349747128,-0.271423456,-0.417050636,-0.296286656,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.34992258,-0.271235963,-0.368214717,-0.301008225,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.349997127,-0.154602234,0.400362745,-0.304968773,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.349970745,-0.060057356,0.938863358,-0.306731409,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.349843444,-0.026737642,1.046251094,-0.307408473,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.34961526,-0.090430375,0.544886813,-0.308302715,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.349286259,-0.192021494,-0.138192776,-0.310603952,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.348856535,-0.218133952,-0.27959617,-0.314198725,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.348326212,-0.168665609,0.051975854,-0.317446557,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.347695444,-0.06759857,0.667390898,-0.319429522,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.346964412,0.04746786,1.324001927,-0.320029132,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.346133328,0.005305604,0.925849621,-0.319463897,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.34520243,-0.16210661,-0.223213228,-0.320128514,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.344171987,-0.21205613,-0.503194576,-0.323401349,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.343042297,-0.146897031,-0.038695067,-0.326762474,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.341813685,-0.046971051,0.580420168,-0.328426174,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.340486505,-0.001250928,0.789871707,-0.328512365,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.33906114,-0.018131875,0.600747066,-0.328542163,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.337538002,-0.066911521,0.250285207,-0.329520056,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.335917528,-0.136322905,-0.198410765,-0.331322215,-0.255084886,-0.024300184,-0.209583944,-0.380455696,23234
0.334200188,-0.195499039,-0.561540905,-0.333634151,-0.225291963,-0.292920545,-0.271609047,-0.419633443,23234
0.332386475,-0.10427434,0.058584638,-0.336229205,-0.225291963,-0.292920545,-0.271609047,-0.419633443,23234
