Input,Case2LGNoise,Case2HPF(1),Case2LPF(2),Case2Kal(3),Case2HPFKal(13),Case2LPFKal(23),Case2EKF(4),Control
-0.269446226,-0.079052562,-0.879126813,0.531827128,0.195383069,-0.243277588,0.435923347,0.178154285,13
-0.265614214,-0.084471912,-0.823218375,0.531871951,0.195383069,-0.243277588,0.435923347,0.178154285,13
-0.261705607,-0.02947145,-0.381411395,0.531825435,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.257721533,-0.034837597,-0.375685125,0.53168803,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.253663142,-0.037487501,-0.352945643,0.531460212,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.249531602,-0.042793868,-0.349740537,0.531142488,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.245328106,-0.063783354,-0.448513727,0.530735389,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.241053865,-0.069023431,-0.435202534,0.530239476,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.236710112,0.027110949,0.233753841,0.529655335,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.2322981,0.021943593,0.178274037,0.528983581,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.227819102,-0.016845847,-0.089493162,0.528224855,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.223274407,-0.021934133,-0.111682933,0.527379826,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.218665328,-0.036410097,-0.192476315,0.526449186,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.213993194,-0.041413057,-0.203690502,0.525433659,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.20925935,-0.054281347,-0.264756828,0.524333989,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.204465164,-0.059192822,-0.268073362,0.52315095,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.199612016,-0.168186835,-0.945628242,0.521885341,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.194701307,-0.173000774,-0.879248671,0.520537985,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.189734453,-0.033607318,0.114985672,0.519109731,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.184712886,-0.038317781,0.074367766,0.517601454,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.179638054,-0.095403283,-0.301588738,0.516014052,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.17451142,-0.10000445,-0.299259758,0.514348448,0.082955808,-0.312344492,0.483874392,0.155765361,13
-0.169334463,-0.133956589,-0.487409712,0.512605591,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.164108675,-0.138442766,-0.465516264,0.510786451,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.158835564,-0.179274346,-0.681419041,0.508892023,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.15351665,-0.183639973,-0.639095977,0.506923326,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.148153468,-0.120196423,-0.161617472,0.5048814,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.142747562,-0.124436078,-0.171270705,0.502767311,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.137300493,-0.065428045,0.22994228,0.500582144,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.131813832,-0.069536452,0.181359459,0.498327009,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.126289159,-0.128031113,-0.214792921,0.496003035,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.120728069,-0.132003147,-0.217404632,0.493611375,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.115132165,-0.120694975,-0.120743671,0.491153202,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.109503061,-0.124525669,-0.132030879,0.488629709,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.10384238,-0.160875681,-0.352954527,0.486042112,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.098151754,-0.164560233,-0.339778057,0.483391644,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.092432824,-0.129740318,-0.078416308,0.48067956,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.08668724,-0.133274091,-0.092173784,0.477907133,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.080916658,-0.217632513,-0.628385405,0.475075657,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.075122743,-0.221011048,-0.585376445,0.472186442,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.069307165,-0.145488627,-0.035401509,0.469240819,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.063471601,-0.148707641,-0.051589398,0.466240134,-0.025500391,-0.399877102,0.498239991,0.125225173,13
-0.057617733,-0.165720676,-0.155560715,0.463185752,-0.095610533,-0.277718909,0.480712872,0.095120909,13
-0.051747251,-0.168776072,-0.158548813,0.460079057,-0.095610533,-0.277718909,0.480712872,0.095120909,13
-0.045861847,-0.194219853,-0.306360615,0.456921446,-0.095610533,-0.277718909,0.480712872,0.095120909,13
-0.039963217,-0.197107724,-0.293015415,0.453714334,-0.095610533,-0.277718909,0.480712872,0.095120909,13
-0.034053064,-0.18779141,-0.201957655,0.450459153,-0.095610533,-0.277718909,0.480712872,0.095120909,13
-0.028133091,-0.190508039,-0.198154925,0.44715735,-0.095610533,-0.277718909,0.480712872,0.095120909,13
-0.022205005,-0.14913007,0.091009937,0.443810385,-0.095610533,-0.277718909,0.480712872,0.095120909,13
-0.016270516,-0.151671942,0.06615582,0.440419735,-0.095610533,-0.277718909,0.480712872,0.095120909,13
-0.010331335,-0.203400902,-0.274987187,0.43698689,-0.095610533,-0.277718909,0.480712872,0.095120909,13
-0.004389174,-0.205764701,-0.261604469,0.433513355,-0.095610533,-0.277718909,0.480712872,0.095120909,13
0.001554251,-0.18093845,-0.073391297,0.430000647,-0.095610533,-0.277718909,0.480712872,0.095120909,13
0.007497229,-0.183121066,-0.079353329,0.426450297,-0.095610533,-0.277718909,0.480712872,0.095120909,13
0.013438045,-0.254412623,-0.532636018,0.422863847,-0.095610533,-0.277718909,0.480712872,0.095120909,13
0.019374985,-0.256411156,-0.490861298,0.419242853,-0.095610533,-0.277718909,0.480712872,0.095120909,13
0.025306339,-0.179837572,0.055868799,0.415588881,-0.095610533,-0.277718909,0.480712872,0.095120909,13
0.031230395,-0.181649334,0.039068664,0.411903509,-0.095610533,-0.277718909,0.480712872,0.095120909,13
0.037145445,-0.163289513,0.154673935,0.408188325,-0.095610533,-0.277718909,0.480712872,0.095120909,13
0.043049784,-0.164912032,0.129010024,0.404444928,-0.095610533,-0.277718909,0.480712872,0.095120909,13
0.048941708,-0.242389827,-0.385699431,0.400674925,-0.095610533,-0.277718909,0.480712872,0.095120909,13
0.05481952,-0.243820849,-0.355347912,0.396879936,-0.095610533,-0.277718909,0.480712872,0.095120909,13
0.060681523,-0.258638403,-0.414866933,0.393061585,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.066526028,-0.259875895,-0.380365888,0.389221509,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.072351349,-0.259429241,-0.338483739,0.385361349,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.078155806,-0.260471395,-0.310533591,0.381482755,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.083937726,-0.209185263,0.053686856,0.377587385,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.089695441,-0.210030494,0.043048974,0.373676902,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.095427291,-0.256622741,-0.263028871,0.369752975,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.101131622,-0.257269694,-0.240306978,0.36581728,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.106806791,-0.236893972,-0.083676317,0.361871496,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.112451161,-0.23734152,-0.07792992,0.357917308,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.118063103,-0.279114134,-0.340627915,0.353956403,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.123640999,-0.279361379,-0.307574321,0.349990475,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.129183242,-0.202419421,0.222354535,0.346021217,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.134688233,-0.202465698,0.199510547,0.342050329,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.140154384,-0.259037805,-0.187392766,0.338079508,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.145580119,-0.25888268,-0.16741674,0.334110458,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.150963874,-0.206955095,0.186035645,0.330144879,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.156304096,-0.206598368,0.169354374,0.326184475,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.161599245,-0.209714217,0.131826444,0.32223095,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.166847794,-0.209155918,0.12188536,0.318286005,-0.177124468,-0.346292921,0.436887229,0.059070386,13
0.17204823,-0.237812827,-0.076424356,0.314351343,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.177199053,-0.237053222,-0.063994377,0.310428664,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.182298778,-0.221430646,0.04346745,0.306519666,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.187345934,-0.22047023,0.044964738,0.302626047,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.192339066,-0.23912251,-0.08083333,0.298749499,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.197276733,-0.237962013,-0.065491972,0.294891713,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.202157513,-0.238154698,-0.06051084,0.291054374,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.206979997,-0.23679508,-0.046008034,0.287239165,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.211742795,-0.18738651,0.278395055,0.283447763,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.216444533,-0.185828962,0.259721387,0.279681841,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.221083856,-0.219162461,0.016780912,0.275943063,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.225659426,-0.217408399,0.025864253,0.272233091,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.230169924,-0.251590203,-0.198907259,0.268553578,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.234614048,-0.249641273,-0.166737706,0.264906168,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.238990517,-0.163328063,0.408899694,0.261292502,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.243298069,-0.161186137,0.380573708,0.257714209,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.247535463,-0.241646698,-0.180256485,0.254172911,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.251701475,-0.239313867,-0.147620208,0.250670221,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.255794906,-0.190364681,0.183792964,0.247207741,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.259814573,-0.187843259,0.180643698,0.243787065,-0.207468648,-0.211358638,0.375619286,0.029190829,13
0.263759319,-0.225298902,-0.081308613,0.240409775,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.267628005,-0.222591422,-0.056411241,0.237077443,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.271419517,-0.202943799,0.07571771,0.23379163,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.27513276,-0.200053006,0.085806289,0.230553882,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.278766664,-0.174637182,0.240825423,0.227365738,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.282320181,-0.171566034,0.235266902,0.22422872,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.285792287,-0.147788608,0.364440025,0.221144339,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.289181979,-0.144540272,0.347425759,0.218114092,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.292488281,-0.185178642,0.047679115,0.21513946,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.29571024,-0.181756488,0.063878736,0.212221913,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.298846925,-0.156837206,0.217728574,0.209362904,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.301897433,-0.153244807,0.217717445,0.206563871,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.304860884,-0.167203374,0.103931561,0.203826235,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.307736424,-0.163444497,0.116491933,0.201151405,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.310523222,-0.15207731,0.177059687,0.198540769,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.313220476,-0.148155917,0.183197602,0.1959957,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.315827408,-0.182387087,-0.05858087,0.193517553,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.318343266,-0.178307326,-0.027556333,0.191107667,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.320767324,-0.140607243,0.218187046,0.18876736,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.323098883,-0.136373446,0.222071145,0.186497935,-0.216383775,-0.146333626,0.30801453,0.003838155,13
0.325337272,-0.08086164,0.557868568,0.184300673,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.327481845,-0.076478316,0.528199884,0.182176838,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.329531982,-0.145524233,0.025622632,0.180127673,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.331487094,-0.140996064,0.050857662,0.178154402,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.333346616,-0.151075329,-0.021162709,0.176258227,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.335110012,-0.146407165,0.009680525,0.174440331,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.336776773,-0.050751791,0.627058939,0.172701877,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.338346419,-0.045948642,0.592948605,0.171044003,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.339818498,-0.053984928,0.479065475,0.169467829,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.341192584,-0.049051962,0.460771618,0.167974452,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.342468282,-0.056060403,0.36692087,0.166564945,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.343645223,-0.051002937,0.360772776,0.165240361,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.344723069,-0.116975427,-0.105116766,0.164001727,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.345701508,-0.111798923,-0.062629863,0.16285005,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.346580259,-0.011187387,0.594040513,0.161786311,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.347359067,-0.005897443,0.566272344,0.16081147,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.348037709,-0.068605176,0.100610861,0.159926459,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.348615988,-0.063207523,0.123578965,0.159132189,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.349093738,-0.077143992,0.018894389,0.158429545,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.349470821,-0.071644483,0.050781144,0.157819388,-0.148622708,0.205767471,0.246157602,-0.004529496,13
0.349747128,-0.0500351,0.183823668,0.157302552,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.34992258,-0.044439708,0.199562165,0.156879848,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.349997127,-0.005307024,0.431043303,0.156552061,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.349970745,0.000378168,0.422245128,0.156319947,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.349843444,0.01547281,0.475308125,0.156184241,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.34961526,0.021241615,0.462531586,0.156145648,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.349286259,0.013231844,0.361739401,0.156204849,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.348856535,0.019077977,0.360963198,0.156362496,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.348326212,0.009795139,0.262202672,0.156619216,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.347695444,0.015712228,0.271963631,0.156975608,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.346964412,0.087005674,0.704427038,0.157432244,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.346133328,0.092987263,0.669706272,0.15798967,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.34520243,0.021667548,0.137509233,0.158648403,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.344171987,0.027707107,0.160676756,0.159408931,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.343042297,0.05757056,0.335886878,0.160271718,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.341813685,0.063661491,0.339238133,0.161237197,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.340486505,0.043573213,0.17257398,0.162305774,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.33906114,0.04970886,0.192773268,0.163477827,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.337538002,0.091903732,0.444615788,0.164753705,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.335917528,0.098077386,0.43744104,0.166133729,-0.099328904,0.194795569,0.201730077,-0.008994392,13
0.334200188,0.029898292,-0.05089136,0.167618191,-0.034715306,0.071952105,0.184674134,-0.005199687,13
0.332386475,0.036103199,-0.007588953,0.169207357,-0.034715306,0.071952105,0.184674134,-0.005199687,13
0.330476913,0.124269511,0.562506414,0.170901461,-0.034715306,0.071952105,0.184674134,-0.005199687,13
0.328472053,0.130498883,0.54370993,0.172700709,-0.034715306,0.071952105,0.184674134,-0.005199687,13
0.326372473,0.080993004,0.165597469,0.174605281,-0.034715306,0.071952105,0.184674134,-0.005199687,13
0.324178777,0.087240023,0.187188524,0.176615324,-0.034715306,0.071952105,0.184674134,-0.005199687,13
0.321891599,0.125101497,0.411479572,0.178730959,-0.034715306,0.071952105,0.184674134,-0.005199687,13
0.319511599,0.131359323,0.408184165,0.180952277,-0.034715306,0.071952105,0.184674134,-0.005199687,13
0.317039462,0.107362334,0.209140688,0.183279341,-0.034715306,0.071952105,0.184674134,-0.005199687,13
0.314475902,0.113624117,0.226403242,0.185712184,-0.034715306,0.071952105,0.184674134,-0.005199687,13
0.311821657,0.114232279,0.205272947,0.18825081,-0.034715306,0.071952105,0.184674134,-0.005199687,13
0.309077493,0.120491161,0.222909996,0.190895195,-0.034715306,0.071952105,0.184674134,-0.005199687,13
0.306244202,0.106170027,0.105379362,0.193645286,-0.034715306,0.071952105,0.184674134,-0.005199687,13
0.3033226,0.112419156,0.133093717,0.196501,-0.034715306,0.071952105,0.184674134,-0.005199687,13
0.300313531,0.147616284,0.345609935,0.199462226,-0.034715306,0.071952105,0.184674134,-0.005199687,13
0.29721786,0.153848817,0.348842929,0.202528823,-0.034715306,0.071952105,0.184674134,-0.005199687,13
0.294036483,0.197565631,0.594686994,0.205700623,-0.034715306,0.071952105,0.184674134,-0.005199687,13
0.290770315,0.203774745,0.572498927,0.208977428,-0.034715306,0.071952105,0.184674134,-0.005199687,13
