Input,LGNoise,HPF(1),LPF(2),Kal(3),HPFKal(13),LPFKal(23),EKF(4),Control
-0.043048376,0.043882086,-0.334734497,-0.257071031,-0.243277588,0.435923347,0.175664626,0.175664626,1
-0.048940304,0.038329147,-0.334894009,-0.257071031,-0.243277588,0.435923347,0.175664626,0.175664626,1
-0.054818119,0.032790234,-0.334951036,-0.257071031,-0.243277588,0.435923347,0.175664626,0.175664626,1
-0.060680126,0.027267041,-0.334905563,-0.257071031,-0.243277588,0.435923347,0.175664626,0.175664626,1
-0.066524635,0.021761258,-0.334757604,-0.257071031,-0.243277588,0.435923347,0.175664626,0.175664626,1
-0.072349961,0.01627457,-0.334507204,-0.257071031,-0.243277588,0.435923347,0.175664626,0.175664626,1
-0.078154423,0.010808657,-0.334154437,-0.257071031,-0.243277588,0.435923347,0.175664626,0.175664626,1
-0.083936349,0.005365192,-0.333699405,-0.257071031,-0.243277588,0.435923347,0.175664626,0.175664626,1
-0.08969407,-0.0000542,-0.333142242,-0.257071031,-0.243277588,0.435923347,0.175664626,0.175664626,1
-0.095425926,-0.005447733,-0.332483109,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.101130264,-0.01081388,-0.331722198,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.10680544,-0.016150954,-0.33085973,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.112449817,-0.021457321,-0.329895956,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.118061767,-0.026731351,-0.328831154,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.123639672,-0.031971428,-0.327665634,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.129181924,-0.037175943,-0.326399733,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.134686923,-0.042343299,-0.325033817,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.140153084,-0.047471907,-0.323568282,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.145578829,-0.052560193,-0.322003552,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.150962594,-0.057606591,-0.32034008,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.156302827,-0.062609551,-0.318578348,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.161597987,-0.067567531,-0.316718864,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.166846547,-0.072479007,-0.314762167,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.172046995,-0.077342463,-0.312708822,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.17719783,-0.082156402,-0.310559423,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.182297567,-0.086919338,-0.308314592,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.187344736,-0.091629801,-0.305974977,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.19233788,-0.096286335,-0.303541255,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.197275561,-0.100887502,-0.301014129,-0.29477707,-0.312344492,0.483874392,0.156134721,0.156134721,1
-0.202156355,-0.105431878,-0.298394329,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.206978853,-0.109918055,-0.295682613,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.211741665,-0.114344643,-0.292879764,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.216443418,-0.11871027,-0.289986593,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.221082757,-0.123013579,-0.287003934,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.225658342,-0.127253234,-0.28393265,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.230168855,-0.131427915,-0.280773628,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.234612995,-0.135536321,-0.277527781,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.238989481,-0.139577172,-0.274196046,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.24329705,-0.143549206,-0.270779386,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.24753446,-0.147451181,-0.267278788,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.251700489,-0.151281875,-0.263695262,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.255793937,-0.155040088,-0.260029845,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.259813622,-0.158724639,-0.256283594,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.263758386,-0.16233437,-0.252457591,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.267627091,-0.165868143,-0.248552942,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.271418621,-0.169324844,-0.244570775,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.275131883,-0.172703378,-0.240512238,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.278765806,-0.176002676,-0.236378505,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.282319343,-0.17922169,-0.232170769,-0.2965857,-0.399877102,0.498239991,0.128562447,0.128562447,1
-0.285791468,-0.182359395,-0.227890246,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.28918118,-0.185414792,-0.22353817,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.292487502,-0.188386902,-0.2191158,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.295709481,-0.191274772,-0.214624412,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.298846187,-0.194077474,-0.210065303,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.301896716,-0.196794104,-0.205439789,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.304860187,-0.199423782,-0.200749207,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.307735748,-0.201965654,-0.19599491,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.310522568,-0.204418891,-0.191178271,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.313219843,-0.20678269,-0.186300681,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.315826796,-0.209056274,-0.181363549,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.318342676,-0.21123889,-0.176368299,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.320766756,-0.213329814,-0.171316375,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.323098338,-0.215328347,-0.166209234,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.325336749,-0.217233817,-0.161048351,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.327481344,-0.219045579,-0.155835217,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.329531504,-0.220763015,-0.150571336,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.331486639,-0.222385533,-0.145258228,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.333346183,-0.223912572,-0.139897428,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.335109602,-0.225343593,-0.134490482,-0.262237973,-0.277718909,0.480712872,0.09639126,0.09639126,1
-0.336776387,-0.226678091,-0.129038953,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.338346056,-0.227915583,-0.123544413,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.339818158,-0.229055618,-0.118008449,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.341192268,-0.230097771,-0.112432659,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.342467989,-0.231041648,-0.106818654,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.343644954,-0.231886879,-0.101168054,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.344722824,-0.232633127,-0.09548249,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.345701287,-0.23328008,-0.089763603,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.346580061,-0.233827457,-0.084013045,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.347358893,-0.234275005,-0.078232476,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.348037559,-0.234622499,-0.072423565,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.348615862,-0.234869744,-0.066587988,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.349093636,-0.235016573,-0.060727431,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.349470743,-0.23506285,-0.054843585,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.349747074,-0.235008466,-0.048938149,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.349922551,-0.234853341,-0.043012828,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.349997121,-0.234597425,-0.037069333,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.349970764,-0.234240698,-0.031109378,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.349843487,-0.233783166,-0.025134686,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.349615327,-0.233224867,-0.01914698,-0.195638463,-0.346292921,0.436887229,0.063468257,0.063468257,1
-0.349286349,-0.232565867,-0.01314799,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.348856649,-0.231806261,-0.007139447,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.348326351,-0.230946174,-0.001123086,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.347695607,-0.229985759,0.004899356,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.346964599,-0.228925197,0.010926141,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.346133538,-0.227764701,0.016955528,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.345202664,-0.22650451,0.022985778,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.344172245,-0.225144892,0.029015148,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.343042578,-0.223686146,0.035041899,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.34181399,-0.222128598,0.041064289,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.340486833,-0.220472601,0.047080582,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.339061492,-0.218718539,0.05308904,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.337538377,-0.216866824,0.059087927,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.335917927,-0.214917894,0.065075513,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.334200609,-0.212872218,0.071050068,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.33238692,-0.210730292,0.077009868,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.330477381,-0.208492637,0.082953191,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.328472543,-0.206159806,0.088878323,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.326372985,-0.203732377,0.094783552,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.324179312,-0.201210956,0.100667173,-0.104393226,-0.211358638,0.375619286,0.033674156,0.033674156,1
-0.321892157,-0.198596175,0.106527488,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.319512178,-0.195888694,0.112362805,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.317040063,-0.193089201,0.118171438,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.314476525,-0.190198408,0.123951711,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.311822301,-0.187217054,0.129701955,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.309078159,-0.184145906,0.13542051,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.306244889,-0.180985755,0.141105723,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.303323308,-0.177737419,0.146755955,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.300314259,-0.17440174,0.152369573,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.29721861,-0.170979586,0.157944956,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.294037252,-0.167471851,0.163480494,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.290771104,-0.163879452,0.16897459,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.287421108,-0.160203331,0.174425656,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.283988229,-0.156444455,0.179832119,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.280473457,-0.152603813,0.185192418,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.276877806,-0.14868242,0.190505003,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.273202312,-0.144681314,0.195768342,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.269448037,-0.140601553,0.200980915,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.265616061,-0.136444221,0.206141215,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.261707491,-0.132210424,0.211247753,0.001067131,-0.146333626,0.30801453,0.010535014,0.010535014,1
-0.257723453,-0.127901289,0.216299055,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.253665097,-0.123517965,0.22129366,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.249533592,-0.119061622,0.226230127,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.245330129,-0.114533453,0.23110703,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.241055922,-0.109934669,0.235922961,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.236712202,-0.105266505,0.240676528,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.232300223,-0.100530211,0.245366358,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.227821256,-0.095727062,0.249991098,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.223276593,-0.090858349,0.25454941,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.218667544,-0.085925383,0.259039979,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.213995439,-0.080929494,0.263461506,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.209261625,-0.075872028,0.267812716,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.204467467,-0.070754352,0.27209235,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.199614347,-0.065577848,0.276299172,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.194703665,-0.060343915,0.280431968,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.189736838,-0.055053971,0.284489542,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.184715296,-0.049709449,0.288470724,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.179640489,-0.044311795,0.292374361,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.174513879,-0.038862474,0.296199327,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.169336946,-0.033362965,0.299944516,0.108683093,0.205767471,0.246157602,-0.003141368,-0.003141368,1
-0.164111181,-0.027814762,0.303608845,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.158838093,-0.02221937,0.307191257,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.1535192,-0.016578311,0.310690714,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.148156038,-0.010893119,0.314106207,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.142750153,-0.005165342,0.317436747,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.137303103,0.000603463,0.320681372,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.13181646,0.006411723,0.323839144,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.126291805,0.012257856,0.32690915,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.120730732,0.018140269,0.329890502,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.115134845,0.024057358,0.332782339,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.109505756,0.030007509,0.335583823,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.103845089,0.035989098,0.338294146,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.098154477,0.042000492,0.340912522,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.092435561,0.048040051,0.343438194,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.086689989,0.054106125,0.345870432,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.080919419,0.060197057,0.348208532,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.075125514,0.066311181,0.350451817,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.069309946,0.072446828,0.352599639,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.063474391,0.07860232,0.354651374,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.057620532,0.084775974,0.356606429,0.206145969,0.194795569,0.201730077,-0.005562259,-0.005562259,1
-0.051750057,0.090966101,0.358464239,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
-0.04586466,0.097171009,0.360224264,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
-0.039966036,0.103388999,0.361885995,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
-0.034055888,0.10961837,0.36344895,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
-0.028135919,0.115857419,0.364912676,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
-0.022207836,0.122104437,0.366276749,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
-0.01627335,0.128357715,0.367540772,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
-0.010334171,0.134615541,0.368704379,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
-0.004392012,0.140876202,0.369767231,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
0.001551414,0.147137984,0.370729021,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
0.007494392,0.153399173,0.371589467,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
0.013435209,0.159658055,0.37234832,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
0.019372152,0.165912917,0.373005357,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
0.025303509,0.172162046,0.373560388,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
0.031227569,0.178403731,0.374013249,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
0.037142624,0.184636264,0.374363807,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
0.043046968,0.190857939,0.374611959,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
0.048938899,0.197067053,0.374757631,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
0.054816717,0.203261906,0.374800778,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
0.060678729,0.209440804,0.374741385,0.282305104,0.071952105,0.184674134,0.003855879,0.003855879,1
0.066523242,0.215602055,0.374579467,0.328442285,0.426241139,0.202054799,0.024420964,0.024420964,1
0.072348573,0.221743974,0.374315068,0.328442285,0.426241139,0.202054799,0.024420964,0.024420964,1
0.07815304,0.227864881,0.373948261,0.328442285,0.426241139,0.202054799,0.024420964,0.024420964,1
0.083934971,0.233963101,0.373479151,0.328442285,0.426241139,0.202054799,0.024420964,0.024420964,1
